State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
MA,NUETB,394,9931,8017,11181,14166,11407,12572,14707,13757,12614,13272,15554,16179,55829,32196,41636,40475,39571,60943,66113,35255,47766,46212,66116,11221,65141,25604,11863,11841,31906,53647,46304,49653,45574,40330,47133,55922,45234,59782,47218,57487,53719,60237,51880,61928,57138,60832,53701,61339,56437,61853,53212,61402,45251,60340,52236,56628,52788,Nuclear Electric Power
MA,P1TCB,64769,62838,60835,57297,58642,57903,48323,42500,38458,41800,42424,42252,40401,40468,34917,27233,31030,30454,29823,26858,24059,23835,25332,20526,24993,22626,21831,23966,24078,21527,20405,24070,21927,21236,16850,18568,18586,16743,17536,19716,23719,22084,21715,18499,18701,18515,18750,14325,8602,21426,22076,21364,19607,21163,22962,22463,22790,22631,Other Petroleum
MA,RETCB,53354,52769,53590,52762,54148,55636,58117,58183,62101,64611,65043,61247,59302,56501,56959,53325,60502,63357,67677,74298,72495,73207,66642,78596,65032,65453,69642,60278,61835,66832,65263,66582,68433,69750,73476,72548,78433,72315,66413,65168,69462,47998,46796,50412,51767,46903,62064,59411,60386,68883,75142,76762,72928,80349,85486,86741,89735,96312,Total Renewables
MA,RFTCB,245875,252747,259483,234679,267977,340796,384215,425221,435270,458758,541499,527286,552263,541885,434429,414784,467653,449602,439139,361693,340397,310692,264750,220076,236099,226805,312126,239346,241548,239097,200855,191775,171730,152626,131951,87193,96797,140738,161313,121013,104696,102772,80746,86521,88976,90404,40888,44081,31528,16380,8078,6093,4048,5414,8492,6821,4744,4223,Residual Fueal
MD,BMTCB,23838,23591,23878,25283,25807,27094,28335,29439,31024,31321,31772,30687,32430,32570,31819,31785,34710,38515,41272,43645,32634,30545,37581,33512,38974,39233,35052,30957,32536,36827,26519,26869,27672,32028,32125,37066,40674,36802,34768,36161,36287,20870,24037,27129,28068,31193,38102,41266,40104,47471,54756,51540,50327,54903,53901,47627,46387,45408,Biomass
MD,CLTCB,226566,230214,252310,275328,300629,327393,339046,350715,362795,355397,311292,273953,226421,256761,217510,197160,245318,189728,209720,240709,235710,210368,217256,232600,270158,256210,275042,288901,301217,295785,286482,274761,247493,261730,268862,289562,292476,289686,303896,305186,312162,318851,325834,329590,327239,329304,324657,327979,309294,266860,266067,241190,192334,183191,201220,165994,162931,106973,Coal
MD,DFTCB,74967,82921,88053,92551,97898,98835,102397,101939,108665,107878,115431,116520,124361,133501,130880,122523,117695,126229,123584,138451,127615,108400,95029,107598,116783,110432,106655,113732,116415,124544,106755,108613,114715,117413,118652,111603,126121,113990,120206,126511,130269,134614,124987,130637,132827,137591,131191,125505,113341,114319,120667,111723,104050,98730,111791,111148,98338,94810,Distillate Fuel Oil
MD,HLTCB,4019,4126,4816,5616,5619,5634,6276,5424,6088,6456,6949,7246,8557,9384,8810,8925,10179,10316,9396,7330,7547,7425,7408,7501,8772,6689,5306,6493,6313,7966,7298,7530,9767,9224,10510,10056,11194,10808,9153,8159,8928,9511,8938,13160,10847,11924,11572,10596,12047,12204,13191,13096,9968,11364,13064,12226,10898,10927,HGL
MD,HYTCB,14609,12132,12124,10175,11633,11925,13767,20060,16728,14193,20009,18576,23688,22490,20562,24049,21663,21053,17981,22684,13189,14902,14018,18573,21113,15919,19597,16796,13705,18548,23913,14686,18871,17095,20730,14870,25410,16222,17740,14564,17674,12229,16897,26801,25115,17035,20872,16331,19453,18434,16267,24748,15764,16477,15364,15127,12853,18108,Hydroelectric Power
MD,JFTCB,13465,15998,18442,13957,14827,15747,17912,21978,26303,25768,24969,22839,21399,20380,18042,16937,17389,18939,18383,18021,19549,19659,19851,21119,20291,21674,21646,20955,24990,24489,20293,18383,17104,16802,18248,19447,22096,23233,22247,22326,23292,16606,9739,13285,17801,24734,23497,19970,21749,18957,16725,15339,11905,11121,6567,7964,8772,9381,Jet Fuel
MD,MMTCB,118463,121069,128643,135282,138603,144511,153939,160507,171989,182735,195195,204416,217598,225205,222598,229491,239242,246542,251484,233662,231147,233294,232145,232457,238634,239704,246441,253276,258054,260701,249070,254500,257627,258775,264345,267613,269707,278702,283796,295709,297037,308200,311201,321716,330515,330276,326789,323560,317420,333866,300708,296519,301110,314070,303408,316871,306250,302758,Motor Gas excl Ethanol
MD,NNTCB,73315,76520,84796,89004,94255,100979,102826,121287,129702,147720,159584,164689,180283,177629,175541,141854,149642,135168,139642,179631,162955,177238,159832,148327,162784,155581,157872,174143,177667,198687,180566,182961,189963,186562,190998,198577,200827,219008,195457,202525,219031,184783,203489,204345,201801,211830,189179,208439,202744,203604,217625,199132,216558,206126,217227,225969,229508,232504,Natural Gas
MD,NUETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48307,70921,117181,108272,105240,119409,127095,114555,127325,126334,105434,135704,105147,124404,28777,13242,94734,111662,129208,117432,135939,127010,138657,139851,139114,144204,142612,126641,142685,152043,153443,144320,150551,153422,152180,146265,150655,142297,149048,150017,153140,154377,158004,Nuclear Electric Power
MD,P1TCB,36421,42469,44443,43700,45292,48004,47647,45690,46263,44159,47764,49084,46636,46239,45990,46396,49472,49840,52002,52296,43478,45282,42410,48791,61215,56352,60110,64729,62520,55377,56117,42037,43466,50112,49343,48251,45081,56403,59858,58597,55069,61190,61088,52314,56965,52729,29146,36454,32608,23082,21403,19636,18967,19355,22743,23858,22706,23538,Other Petroleum
MD,RETCB,38447,35723,36002,35457,37440,39019,42103,49500,47752,45515,51782,49264,56117,55059,52381,55834,56373,59569,59254,66329,45823,45447,51599,52085,60086,55151,54649,47753,46241,55480,50546,41675,46672,49263,52990,52076,66229,53175,52661,50889,54124,33273,41118,54155,53450,48528,59318,58003,60050,66527,71800,80007,71153,77242,76360,71748,71510,78605,Total Renewables
MD,RFTCB,105841,81608,85294,82868,89343,97510,104381,77411,79806,98108,138606,187748,232338,260547,245352,169380,173333,165817,172584,151060,103609,82576,75231,68760,72169,49766,45781,57065,65490,98774,66277,61522,51703,65397,59593,25558,28400,26483,47608,57111,32404,36312,28741,39601,41287,46727,16484,15384,10014,6491,6614,3953,1906,1981,1975,1445,723,665,Residual Fueal
ME,BMTCB,29178,28844,28994,29001,30076,30050,30605,31635,32693,32785,29478,29616,32322,32490,33864,32705,38004,41017,45596,48018,96018,99961,96140,109362,108141,107924,91360,88489,91780,118406,108995,117335,122617,124594,120409,126184,124116,124454,113231,120655,126280,118705,112125,100123,102306,119042,110344,118365,141290,109224,121609,120816,118208,123228,118184,123841,105021,104855,Biomass
ME,CLTCB,20408,19505,17821,12541,8082,7992,7401,5618,4592,4272,2166,2301,1402,1418,1957,1311,1050,603,719,778,3008,3141,6935,5895,4951,5093,9294,6849,6906,6757,10413,15409,27500,17377,17631,10995,9827,8966,7294,6864,9980,7875,8000,7481,7336,7059,6618,6583,5908,1652,2279,1542,1299,1657,2142,2588,2194,2168,Coal
ME,DFTCB,43190,48303,50287,54787,51129,53706,51539,57750,61951,66295,68864,70678,75206,72773,69982,67018,79229,86239,79626,66618,61911,53868,53382,42819,52669,60403,71887,76588,87817,77274,77654,67452,70787,78452,85141,85809,87010,85357,88692,86777,89129,83212,84763,113355,113677,98752,90585,91859,82961,76824,72339,75713,66834,65432,66879,74317,70548,83088,Distillate Fuel Oil
ME,HLTCB,1694,1861,2090,2417,2645,2106,2303,2324,2335,2566,2403,2397,2900,2949,2994,3624,4330,4529,4120,6385,3230,2633,3076,3123,2191,2486,3839,4893,6003,5894,5201,5520,4618,5157,5239,5851,6926,4737,5337,4341,5035,6485,4623,6989,4749,8832,7938,10652,10518,11739,10873,11192,10677,13014,13578,13840,13466,14115,HGL
ME,HYTCB,30607,27731,26679,29873,25860,21625,25207,26702,27147,28873,29942,25807,27560,32157,30399,27719,32095,31672,29293,28878,25106,29834,30770,30891,31187,28118,31411,27888,26248,35941,42550,39837,36327,33461,36217,34586,42987,37256,37892,38408,36630,27332,28157,32123,34357,40905,42435,36948,43923,41106,37174,38660,35519,33970,34457,31317,27693,31221,Hydroelectric Power
ME,JFTCB,10197,10375,11187,11463,11758,9702,10095,11112,12975,13113,12510,13463,12848,13245,11715,10826,10583,12690,12859,12173,10238,8427,8678,8184,8266,8932,8801,9895,11552,12423,14015,13160,10543,8268,5603,4762,5051,5409,5274,4899,5148,4038,3806,5228,6169,8081,10149,10008,7946,6976,8719,7325,6663,6313,5839,5372,6524,5598,Jet Fuel
ME,MMTCB,44011,44551,44989,45698,46208,47967,49481,50504,53421,54858,57914,60403,63584,65638,65072,66427,69814,70854,71788,65346,61817,60773,62023,63502,64510,65913,70581,74092,80729,74561,74206,74197,74189,75076,75664,74773,77949,83212,79705,84055,84921,74320,87713,94952,88355,89543,87565,85442,76694,75922,76915,75867,73021,83248,87141,88095,89574,73439,Motor Gas excl Ethanol
ME,NNTCB,0,0,0,0,0,0,522,775,819,1139,1315,1475,1554,1657,1635,1976,2083,2047,2166,2162,2162,2288,2686,2475,2528,2620,2549,2747,3283,3930,4572,5001,5333,5191,5268,5538,5821,6470,5789,6646,48041,101190,126275,73517,89581,64818,67557,67227,74494,73569,80988,75061,70451,65886,62423,54203,54509,45127,Natural Gas
ME,NUETB,0,0,0,0,0,0,0,0,0,0,0,0,586,36540,39893,49586,65496,55386,58582,48928,48040,57488,50097,62488,55552,56875,66032,42216,53192,73464,51436,65676,56104,60292,69317,2076,53166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear Electric Power
ME,P1TCB,19253,23439,20511,21626,19302,18086,17316,19946,19204,18977,16320,17045,16948,15704,13992,11863,14603,12242,10286,7367,7347,6200,6116,7207,14821,21701,10012,11146,17681,13528,9538,12268,11697,14174,10523,13467,14571,15610,17886,15289,15394,15733,10876,13484,17656,15137,10457,9850,4075,9024,9608,8303,7716,6550,7432,8142,6912,6404,Other Petroleum
ME,RETCB,59784,56575,55672,58874,55936,51675,55812,58337,59840,61658,59420,55423,59882,64648,64263,60423,70099,72689,74889,76896,121124,129795,126910,140252,139329,136042,122771,116377,118029,154425,151630,157261,159035,158153,156736,160885,167218,161828,151240,159186,163025,146146,140385,132344,136769,160055,152901,156424,186687,153433,163862,166550,162434,167531,163420,167628,148595,158219,Total Renewables
ME,RFTCB,33998,39811,34681,32909,46014,39861,49403,51859,54324,60213,72961,117805,132645,124023,94928,62421,79850,76489,65713,65184,53796,62731,97123,52933,64934,49667,80546,58167,76256,74366,66833,63848,60258,58169,71269,59206,60204,62113,56226,70810,59723,44087,38320,31713,29746,43593,28559,25621,19776,22496,15457,13171,7991,10843,7704,7632,3798,3008,Residual Fueal
MI,BMTCB,37260,36172,35748,37021,36600,36904,37874,35984,36433,36866,36432,35346,37595,36277,38241,35906,41591,45003,55027,60353,90575,95908,96472,109405,103580,103801,108475,111149,116374,107299,84428,91714,93884,86947,90764,92386,104636,97296,93330,94942,102421,81392,80903,96560,100463,113482,111228,123588,138695,127657,137934,150567,148425,157859,159253,170387,164390,167791,Biomass
MI,CLTCB,653141,637466,695978,758970,780945,830191,897159,870628,933607,908860,828881,837639,843677,791284,709962,750983,717683,692982,671257,758928,759026,757492,711387,706594,747632,781884,811930,840236,830904,790246,788043,764149,707470,715473,800996,786684,796303,781123,826852,832638,799800,789703,739866,747940,773825,799463,773595,801178,799969,735907,749285,691150,621633,658172,618479,617280,471236,499439,Coal
MI,DFTCB,176119,176789,180060,175379,171038,176420,182487,212957,212868,215106,222173,243043,275898,273378,254393,245643,257055,261126,262995,182133,161023,155120,133641,129174,145119,151592,157214,155027,165386,152628,141878,144575,144634,163814,160259,159726,167345,172806,173959,183724,179363,171745,168718,176569,181166,176370,173678,169881,154402,148021,152706,154009,148072,164768,167369,172608,171442,159063,Distillate Fuel Oil
MI,HLTCB,10828,10613,11715,14606,13438,14222,16919,20846,21861,25306,23658,25758,30469,30797,29777,28330,33044,32963,33736,27872,25040,20755,26105,26515,28094,50973,56846,64525,63293,70100,54511,58584,61029,48805,53239,53852,68120,54862,49902,57983,61372,71495,79390,77867,77912,86385,55897,60442,47562,44915,42003,41004,35418,46822,49252,42055,44689,44742,HGL
MI,HYTCB,21839,19038,17996,14353,16169,18954,18954,20555,19887,19758,17878,18613,18608,10947,12347,11553,10890,9716,11243,13524,12464,12963,12655,12934,11181,10416,7527,5010,6191,7818,16934,18280,18432,18163,17127,16470,18442,17489,14246,14913,14564,16139,16981,14031,15420,14616,15080,12553,13445,13390,12200,13188,11484,13539,15216,13971,14442,15468,Hydroelectric Power
MI,JFTCB,18200,19143,22348,22538,24110,23957,28170,34181,40963,43264,40959,39964,38373,38763,35916,32080,31876,35000,36310,37131,37150,34255,31821,32875,33373,36719,39920,46933,48130,51838,56571,57452,56998,58148,58158,49994,51281,53793,51218,51688,40904,35263,34112,15281,21167,19454,23386,29881,26315,24210,20772,18215,20573,22052,22574,21976,22780,28754,Jet Fuel
MI,MMTCB,345554,345385,357265,377870,390007,409966,432879,443384,476947,500894,508651,522885,552606,578355,562370,568665,596245,603106,617364,568697,509672,487386,463206,465660,488276,490875,504368,520855,537733,531306,524845,532525,532499,542219,544900,571053,574135,582718,594963,626267,606687,616536,622713,605685,604842,603220,593796,573981,537611,522951,515602,501391,494911,512949,513507,526905,536431,529913,Motor Gas excl Ethanol
MI,NNTCB,382980,422582,459179,470503,505780,563563,626782,699131,711046,788222,821261,863320,877742,929555,942595,894795,895140,745743,793936,880367,874651,811399,762073,710144,727492,717041,686621,668667,763254,797304,879335,889956,964201,924909,917002,970995,1017096,987593,871603,947027,971656,924496,984715,950714,938628,927535,816993,814887,797534,750783,758696,787337,804084,831741,878128,871834,926828,908813,Natural Gas
MI,NUETB,0,0,0,1453,2293,2132,3983,5801,4808,4426,4113,4200,22935,32490,4641,79031,109371,110182,143373,164699,173339,188239,166124,178651,152652,142886,129671,150251,188799,225547,228682,283290,197365,299627,147836,256879,281789,229964,131076,152473,196925,278941,324615,291332,318700,343048,303305,330581,329075,228540,309636,344155,293619,302194,326800,306773,329999,338675,Nuclear Electric Power
MI,P1TCB,88215,98138,107173,98000,106376,113050,113230,98778,110828,111390,97232,90103,95293,101978,94617,86865,92649,99685,104713,102769,90224,71112,60242,64939,67692,62708,66196,71482,67150,77568,76825,69766,71018,77666,74110,82750,77261,104604,99003,99499,88713,75682,74550,79474,81414,79575,72311,74370,61225,60874,52755,48098,50354,59632,70594,70886,73956,80237,Other Petroleum
MI,RETCB,59100,55209,53745,51374,52769,55858,56828,56539,56320,56624,54309,53960,56203,47225,50587,47458,52481,54719,66270,73877,103039,108871,109127,122339,114761,114217,116002,116158,122565,115859,102166,110847,113219,106055,108905,109943,124237,116010,108882,111261,118368,98994,99450,112593,118070,130627,129217,139586,157469,148756,159014,173846,176625,204067,217264,235106,228464,237971,Total Renewables
MI,RFTCB,74435,65678,60609,63723,57705,54032,50941,35506,36236,45757,63225,70245,82222,99474,104941,114998,132665,139107,160019,119740,83550,49195,30748,28063,19590,19544,23647,20850,30136,28275,17151,10971,10666,13082,13656,10070,11175,9765,13286,15660,14823,9999,12524,13537,13192,13889,7551,11212,9246,3866,3725,4327,3212,2555,1723,1610,3219,4608,Residual Fueal
MN,BMTCB,25415,24626,24183,23511,23326,23366,22682,23386,23361,23698,23443,23503,24886,25474,26312,27410,29536,29734,39033,44454,46625,46814,48450,51387,55883,58586,55151,51491,54454,55360,51571,54336,61107,65761,68854,73183,71951,78273,76055,81221,87231,89603,85968,88766,98575,98952,101067,117236,126296,143089,170010,161382,155460,154015,168316,167399,167797,166751,Biomass
MN,CLTCB,131265,130948,131206,138716,156354,159987,171398,161175,150563,191156,179727,155594,161572,180736,188665,191490,222441,264929,255741,229460,242420,244190,212528,211168,231376,226094,201382,255980,303592,324899,325469,301476,300773,325850,332848,337972,354571,341636,357030,341475,373775,353305,360822,390691,378775,379114,370814,366208,359359,328678,315438,315604,257875,267695,313073,271570,261250,257594,Coal
MN,DFTCB,94077,92751,97658,96565,97864,110439,121146,114834,129673,128685,130224,138718,151530,155731,145676,141948,165191,157130,167135,157390,124549,108913,121742,101284,111250,115865,112279,112482,119394,119950,114033,122947,123895,121076,128242,134079,139774,138268,143183,139193,144577,145444,143358,147430,153925,153824,151078,158103,153527,133807,145674,152698,153601,156854,160255,147935,159991,160511,Distillate Fuel Oil
MN,HLTCB,17331,17168,17802,19719,19187,22150,24894,26741,29512,33513,33890,35959,39695,37315,35115,34677,33224,31314,27361,31281,28244,21910,27154,27492,18294,19548,23088,20098,20844,22684,21948,24194,29314,32752,34742,35813,44199,38076,27371,32237,36362,33078,40989,40176,42575,40764,37822,37878,35726,38391,31238,30555,28213,37212,43390,34747,34678,40608,HGL
MN,HYTCB,9542,7852,10199,8817,9884,11420,12348,9000,10467,10492,9379,10265,10810,10977,9586,9539,6095,6991,11205,9493,8169,9808,10518,11292,10138,10169,11289,9015,6988,8519,8915,10823,10988,11864,11747,11324,12275,10567,9734,12056,9501,8593,8231,8248,7395,7747,5671,6462,7164,7897,8199,7250,5339,4877,5216,7912,11157,11587,Hydroelectric Power
MN,JFTCB,2595,4120,6198,5733,8885,14801,16670,15839,18835,22733,19723,22522,25608,29337,31379,31859,30068,29829,28813,31940,29082,25544,24098,22872,41512,44061,44171,32014,29096,26376,28869,28165,37491,53468,55413,56524,60244,61755,60722,71392,75418,65702,62734,67912,70905,71761,66751,63930,58052,52162,51487,53142,50874,33094,30430,28194,27301,20313,Jet Fuel
MN,MMTCB,171160,169356,175926,180261,179998,185315,195144,199135,211756,221372,231775,240932,250708,258204,251788,253471,262346,267454,278107,265147,242748,236509,235737,241956,252410,237882,240462,246987,256413,255172,250884,255178,261039,256699,261146,268833,275424,274516,284763,292496,298497,303858,308686,312562,314516,318508,318052,312030,299558,290396,284874,272981,282035,280783,280946,288216,295854,293343,Motor Gas excl Ethanol
