,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
5663,ND,BMTCB,473.0,438.0,403.0,368.0,368.0,333.0,333.0,351.0,351.0,368.0,386.0,386.0,386.0,386.0,421.0,456.0,473.0,526.0,526.0,561.0,2448.0,2451.0,3168.0,3390.0,4163.0,4528.0,4718.0,4399.0,4412.0,4398.0,3273.0,3682.0,3707.0,3545.0,4211.0,4428.0,3355.0,3578.0,3700.0,3778.0,4273.0,5468.0,5251.0,5763.0,6045.0,6568.0,5984.0,11940.0,13091.0,19086.0,25447.0,27296.0,25566.0,26171.0,26817.0,29869.0,31498.0,31602.0,Biomass
5675,ND,CLTCB,30531.0,30011.0,28384.0,24937.0,26502.0,24746.0,36034.0,44028.0,48467.0,49996.0,57471.0,67672.0,72820.0,71095.0,76484.0,67943.0,91487.0,107264.0,129778.0,148077.0,163322.0,172400.0,198916.0,213444.0,256659.0,301957.0,310868.0,319324.0,369782.0,363811.0,374517.0,378936.0,399188.0,399919.0,402452.0,399757.0,403951.0,385988.0,409226.0,411323.0,424563.0,420001.0,422809.0,420832.0,398381.0,431133.0,414838.0,420719.0,424615.0,423267.0,409684.0,394771.0,406344.0,393193.0,399195.0,408091.0,394579.0,397875.0,Coal
5683,ND,DFTCB,21977.0,21571.0,26116.0,26639.0,26472.0,30114.0,34346.0,34508.0,35512.0,34441.0,28980.0,28675.0,30327.0,27669.0,25750.0,25899.0,23761.0,23863.0,24635.0,48483.0,47411.0,44791.0,42218.0,40001.0,45106.0,44487.0,43967.0,41775.0,40445.0,43978.0,42052.0,42973.0,40344.0,42890.0,45026.0,46589.0,48503.0,46758.0,41784.0,43919.0,45416.0,51607.0,47727.0,49738.0,54717.0,57004.0,57833.0,69029.0,68696.0,55850.0,74892.0,104973.0,120194.0,133575.0,147259.0,107278.0,84605.0,101816.0,Distillate Fuel Oil
5719,ND,HLTCB,4640.0,4837.0,4901.0,5533.0,4623.0,4419.0,5020.0,4984.0,6205.0,6706.0,6561.0,6519.0,6974.0,6125.0,6027.0,6011.0,6336.0,6049.0,7393.0,6331.0,4784.0,5371.0,5217.0,5276.0,1701.0,1968.0,6292.0,6480.0,5927.0,6489.0,5223.0,7429.0,6618.0,5068.0,4880.0,6423.0,8107.0,9445.0,7318.0,9885.0,12344.0,19572.0,12558.0,10376.0,12195.0,12462.0,10190.0,11058.0,10619.0,10858.0,9792.0,9695.0,9115.0,12819.0,11922.0,10712.0,10241.0,11638.0,HGL
5724,ND,HYTCB,11407.0,14982.0,13651.0,15547.0,19646.0,26105.0,20088.0,28905.0,25989.0,30703.0,29536.0,33900.0,32122.0,24749.0,28501.0,34806.0,33937.0,20812.0,31437.0,28325.0,26107.0,23518.0,26687.0,25010.0,24656.0,22699.0,24300.0,20654.0,19447.0,19748.0,17799.0,18333.0,17570.0,14588.0,19151.0,25341.0,32580.0,33903.0,23412.0,26681.0,21652.0,13764.0,16202.0,17455.0,15483.0,13417.0,15087.0,12903.0,12345.0,14398.0,19923.0,25068.0,23573.0,17674.0,24073.0,19516.0,17652.0,23789.0,Hydroelectric Power
5731,ND,JFTCB,11260.0,11452.0,12362.0,12727.0,13157.0,11099.0,11541.0,12802.0,15031.0,13551.0,11174.0,12008.0,11017.0,10019.0,10485.0,10025.0,9738.0,10312.0,9935.0,9881.0,9220.0,8817.0,8544.0,8060.0,9200.0,9065.0,8884.0,6775.0,7101.0,7234.0,6380.0,5228.0,7598.0,6787.0,4610.0,1865.0,1393.0,1072.0,1198.0,2294.0,2344.0,4260.0,2996.0,3163.0,6199.0,3662.0,4169.0,4026.0,3478.0,3896.0,4621.0,5782.0,5616.0,6553.0,5587.0,6310.0,5593.0,4564.0,Jet Fuel
5754,ND,MMTCB,40548.0,38574.0,41246.0,42253.0,42549.0,43135.0,43051.0,42885.0,44703.0,44659.0,46048.0,48232.0,50299.0,52492.0,50589.0,52761.0,54690.0,54789.0,56639.0,51453.0,48152.0,50027.0,49065.0,47367.0,46578.0,46341.0,45068.0,46420.0,45113.0,44115.0,42819.0,43365.0,43250.0,43742.0,43129.0,44445.0,44826.0,44499.0,44764.0,44888.0,43756.0,43470.0,43680.0,44137.0,43856.0,43417.0,42066.0,42294.0,41821.0,42599.0,43437.0,46003.0,48625.0,50503.0,52662.0,52478.0,49601.0,48903.0,Motor Gas excl Ethanol
5764,ND,NNTCB,27356.0,29310.0,32045.0,32283.0,33390.0,32437.0,31864.0,32049.0,33317.0,32944.0,33731.0,34618.0,37604.0,33206.0,35530.0,36862.0,41177.0,37650.0,39067.0,29236.0,23830.0,35457.0,29003.0,27302.0,22888.0,25551.0,21367.0,20616.0,25018.0,25922.0,28045.0,36122.0,32147.0,36274.0,39325.0,41663.0,45716.0,53699.0,45753.0,53404.0,53421.0,57334.0,61592.0,56088.0,56410.0,49643.0,50007.0,56842.0,60480.0,51921.0,64263.0,72247.0,71873.0,82334.0,89095.0,100852.0,105625.0,112052.0,Natural Gas
5766,ND,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuclear Electric Power
5771,ND,P1TCB,18902.0,16586.0,16600.0,19435.0,18511.0,12672.0,14088.0,17780.0,16875.0,16747.0,18013.0,19914.0,16672.0,18905.0,17361.0,15362.0,15516.0,14124.0,16280.0,14352.0,12774.0,10549.0,10635.0,14010.0,13554.0,13133.0,12416.0,13063.0,14457.0,14370.0,13529.0,12339.0,17961.0,14102.0,16585.0,13341.0,14903.0,16970.0,17434.0,22043.0,14983.0,17816.0,15914.0,13408.0,15653.0,18376.0,21628.0,12975.0,11899.0,14473.0,15799.0,19882.0,18165.0,22437.0,22073.0,19442.0,17194.0,18968.0,Other Petroleum
5797,ND,RETCB,11880.0,15420.0,14054.0,15915.0,20014.0,26438.0,20421.0,29255.0,26339.0,31071.0,29922.0,34285.0,32507.0,25135.0,28922.0,35262.0,34411.0,21338.0,31963.0,28886.0,28555.0,25970.0,29855.0,28400.0,28819.0,27227.0,29018.0,25054.0,23859.0,24212.0,21154.0,22111.0,21389.0,18259.0,23492.0,29912.0,36101.0,37662.0,27325.0,30685.0,26151.0,19483.0,21725.0,24177.0,24081.0,22657.0,25257.0,31569.0,42794.0,63548.0,86237.0,104237.0,100315.0,97486.0,110860.0,110996.0,125577.0,161029.0,Total Renewables
5802,ND,RFTCB,4322.0,3632.0,3367.0,3549.0,4266.0,5458.0,4485.0,3554.0,3874.0,3516.0,4576.0,4113.0,4883.0,5653.0,7380.0,6844.0,6497.0,6003.0,5693.0,5721.0,4499.0,7034.0,7095.0,9478.0,6324.0,3174.0,2371.0,2233.0,2197.0,1849.0,2051.0,1913.0,1807.0,2478.0,2122.0,1030.0,850.0,1173.0,275.0,384.0,490.0,437.0,637.0,899.0,395.0,1610.0,658.0,590.0,578.0,383.0,254.0,370.0,141.0,13.0,15.0,8.0,0.0,0.0,Residual Fueal
5865,NE,BMTCB,3108.0,2948.0,2675.0,2573.0,2311.0,1901.0,1848.0,1743.0,1673.0,1603.0,1567.0,1602.0,2582.0,2669.0,2652.0,2775.0,3138.0,3398.0,3794.0,3933.0,5903.0,5603.0,7067.0,7360.0,8816.0,9582.0,9116.0,8501.0,9024.0,9918.0,7757.0,8422.0,9884.0,10376.0,11008.0,18477.0,21620.0,24589.0,25179.0,26697.0,28044.0,31382.0,32552.0,34692.0,41966.0,41143.0,42475.0,57030.0,77701.0,77228.0,110500.0,117049.0,107282.0,107158.0,106577.0,111985.0,117411.0,123500.0,Biomass
5877,NE,CLTCB,20010.0,18164.0,23047.0,24513.0,23650.0,20815.0,19748.0,18303.0,17192.0,27082.0,29716.0,26322.0,33509.0,36867.0,32763.0,32886.0,53712.0,59344.0,59813.0,77604.0,93942.0,98584.0,96746.0,104815.0,124257.0,115478.0,109935.0,116462.0,139344.0,131097.0,142021.0,152008.0,140933.0,166207.0,160506.0,179482.0,178884.0,193334.0,204797.0,198490.0,206938.0,226691.0,217939.0,227290.0,223624.0,228667.0,227444.0,216872.0,234654.0,249593.0,254552.0,285384.0,272587.0,292956.0,276544.0,266319.0,240465.0,233809.0,Coal
5885,NE,DFTCB,24180.0,25988.0,23768.0,25344.0,27136.0,21491.0,26002.0,30129.0,37597.0,37507.0,43390.0,44344.0,52989.0,54211.0,51535.0,49556.0,60733.0,63587.0,73567.0,74922.0,53291.0,47767.0,53899.0,67262.0,69920.0,72292.0,70041.0,73428.0,82255.0,75105.0,74842.0,75430.0,80664.0,80661.0,84941.0,84965.0,96867.0,98056.0,108502.0,103309.0,86916.0,82672.0,81093.0,89645.0,95621.0,94829.0,95946.0,99726.0,94642.0,93235.0,117519.0,112436.0,114369.0,109902.0,110424.0,111635.0,111200.0,111370.0,Distillate Fuel Oil
5921,NE,HLTCB,10155.0,10467.0,11325.0,14080.0,12482.0,13069.0,14636.0,16337.0,18009.0,21649.0,21411.0,20832.0,22824.0,21180.0,19915.0,21490.0,24368.0,21842.0,20277.0,17125.0,16438.0,14630.0,17222.0,17404.0,7647.0,9378.0,8915.0,11793.0,12748.0,13278.0,10516.0,11492.0,11730.0,10813.0,11207.0,10987.0,13924.0,11407.0,12161.0,13421.0,13975.0,13195.0,17925.0,15807.0,14644.0,13761.0,13569.0,12896.0,13030.0,13558.0,12405.0,11319.0,9945.0,12459.0,11266.0,9515.0,8881.0,8187.0,HGL
5926,NE,HYTCB,10317.0,9884.0,10298.0,10626.0,10489.0,11663.0,12107.0,12135.0,13040.0,12929.0,14383.0,14243.0,14240.0,14243.0,13509.0,12624.0,13240.0,12738.0,12303.0,12899.0,13875.0,12510.0,12672.0,14157.0,14037.0,15051.0,17528.0,16329.0,13940.0,12083.0,11859.0,10902.0,11122.0,10326.0,13533.0,14706.0,16564.0,17080.0,17160.0,17579.0,15309.0,11616.0,11165.0,9924.0,9145.0,8714.0,8861.0,3434.0,3414.0,4233.0,12818.0,15713.0,11962.0,10723.0,11010.0,15702.0,7906.0,13719.0,Hydroelectric Power
5933,NE,JFTCB,6439.0,7039.0,7879.0,8028.0,8241.0,7411.0,8189.0,10074.0,11576.0,11157.0,9773.0,9926.0,9435.0,9148.0,9889.0,9235.0,9328.0,9762.0,10987.0,10500.0,8687.0,8010.0,7948.0,8135.0,7592.0,7424.0,7402.0,7508.0,8249.0,8163.0,8291.0,6598.0,6623.0,6419.0,7028.0,5671.0,5712.0,6097.0,6132.0,8870.0,6981.0,6312.0,8656.0,6834.0,5206.0,5297.0,6013.0,5489.0,5036.0,3950.0,4678.0,4682.0,5112.0,6071.0,6116.0,6479.0,7516.0,7920.0,Jet Fuel
5956,NE,MMTCB,78785.0,78610.0,81346.0,83485.0,81012.0,82710.0,86213.0,88056.0,91671.0,94986.0,97313.0,101023.0,107234.0,110039.0,107226.0,108399.0,113359.0,114566.0,115958.0,107570.0,100332.0,96303.0,95926.0,94056.0,93877.0,93174.0,93277.0,93952.0,97753.0,96797.0,96922.0,93506.0,94295.0,91260.0,92189.0,98201.0,100025.0,101531.0,103899.0,104532.0,103646.0,103769.0,105487.0,104285.0,105300.0,103096.0,103057.0,101884.0,98460.0,96465.0,97574.0,94245.0,94655.0,97054.0,100584.0,99782.0,102151.0,101601.0,Motor Gas excl Ethanol
5966,NE,NNTCB,140430.0,144566.0,149324.0,145771.0,160545.0,164719.0,195864.0,187907.0,202938.0,209613.0,224114.0,225463.0,226358.0,230780.0,223253.0,217521.0,197442.0,188426.0,162693.0,168959.0,159483.0,133481.0,135550.0,124993.0,129488.0,121224.0,101872.0,105571.0,117991.0,116612.0,106854.0,111956.0,103220.0,122210.0,123981.0,133675.0,133525.0,132007.0,131114.0,121364.0,127260.0,124051.0,121174.0,119741.0,116006.0,120125.0,131424.0,153490.0,172858.0,165418.0,169608.0,173657.0,161770.0,179617.0,179705.0,170346.0,172929.0,175568.0,Natural Gas
5968,NE,NUETB,0.0,0.0,0.0,886.0,1082.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6536.0,44596.0,65153.0,64335.0,80249.0,84522.0,94196.0,63082.0,66048.0,96917.0,66321.0,62676.0,43911.0,81009.0,89684.0,72391.0,85480.0,79485.0,84372.0,91605.0,71481.0,66321.0,78650.0,99325.0,97267.0,86643.0,105452.0,89988.0,91127.0,105696.0,83344.0,106796.0,91856.0,93943.0,115815.0,99075.0,98682.0,115540.0,72549.0,60795.0,71736.0,105655.0,107976.0,97798.0,72300.0,Nuclear Electric Power
5973,NE,P1TCB,13831.0,13150.0,12943.0,12940.0,12086.0,13774.0,13599.0,10570.0,14964.0,12584.0,15368.0,15727.0,14461.0,15370.0,14907.0,12723.0,12303.0,14597.0,17675.0,10085.0,9310.0,9166.0,8476.0,8035.0,7937.0,6608.0,10502.0,12207.0,12171.0,11019.0,12842.0,12243.0,8841.0,8200.0,9855.0,9119.0,14637.0,12710.0,12348.0,15429.0,9192.0,8722.0,8287.0,11636.0,11330.0,10869.0,9708.0,8762.0,7893.0,9564.0,10283.0,9267.0,9859.0,8796.0,8959.0,9212.0,8596.0,9112.0,Other Petroleum
5999,NE,RETCB,13425.0,12832.0,12973.0,13199.0,12801.0,13563.0,13955.0,13879.0,14714.0,14532.0,15950.0,15845.0,16822.0,16912.0,16161.0,15399.0,16378.0,16136.0,16096.0,16832.0,19778.0,18113.0,19739.0,21516.0,22853.0,24632.0,26645.0,24830.0,22964.0,22066.0,19705.0,19436.0,21140.0,20857.0,24719.0,33382.0,38423.0,41932.0,42665.0,44610.0,43687.0,43390.0,44189.0,45526.0,52082.0,51509.0,54675.0,63425.0,84127.0,86240.0,128610.0,144198.0,132705.0,136320.0,144866.0,158579.0,161686.0,185490.0,Total Renewables
6004,NE,RFTCB,2611.0,3119.0,4184.0,7300.0,6181.0,2086.0,2704.0,3686.0,4044.0,4899.0,4986.0,3637.0,4529.0,4214.0,6598.0,6865.0,9460.0,6838.0,7958.0,4443.0,1431.0,440.0,1202.0,657.0,437.0,387.0,1584.0,1668.0,2587.0,2346.0,1614.0,1252.0,1162.0,1726.0,1334.0,760.0,1052.0,692.0,727.0,483.0,895.0,798.0,780.0,892.0,1453.0,910.0,487.0,438.0,512.0,50.0,6.0,8.0,5.0,0.0,9.0,0.0,0.0,9.0,Residual Fueal
6067,NH,BMTCB,10855.0,10663.0,10783.0,10934.0,11654.0,11015.0,11563.0,11546.0,12628.0,12779.0,12315.0,13277.0,12953.0,13912.0,13396.0,12840.0,15332.0,16619.0,19286.0,21005.0,21716.0,21847.0,20695.0,23974.0,21898.0,21996.0,25585.0,24031.0,24957.0,26553.0,27230.0,24322.0,27770.0,27877.0,25252.0,25314.0,27749.0,25682.0,24266.0,24434.0,24022.0,19913.0,17254.0,16335.0,21698.0,24433.0,20762.0,25813.0,27314.0,32757.0,35907.0,35549.0,36158.0,41060.0,43981.0,50943.0,46829.0,47645.0,Biomass
6079,NH,CLTCB,5390.0,12308.0,12330.0,11520.0,11755.0,11171.0,9655.0,10247.0,22297.0,26956.0,27149.0,25496.0,30649.0,28325.0,25275.0,26187.0,20331.0,26470.0,20409.0,29080.0,29275.0,24226.0,27624.0,29383.0,34056.0,39719.0,25052.0,31550.0,32754.0,31544.0,31544.0,34784.0,34679.0,37485.0,33580.0,35576.0,36142.0,44527.0,38623.0,35408.0,44033.0,40125.0,39845.0,41633.0,43446.0,44169.0,44807.0,44899.0,40241.0,32844.0,33827.0,24489.0,14191.0,16778.0,14867.0,10989.0,5277.0,3617.0,Coal
6087,NH,DFTCB,26737.0,32512.0,34477.0,37143.0,33968.0,34437.0,35364.0,39777.0,42096.0,44301.0,44742.0,47140.0,48887.0,49037.0,45179.0,41905.0,51450.0,48632.0,49361.0,34111.0,33903.0,30881.0,29545.0,26306.0,30919.0,33519.0,36582.0,49192.0,44210.0,47711.0,42152.0,41701.0,43422.0,40981.0,43263.0,43846.0,45444.0,45408.0,48502.0,51410.0,54716.0,54348.0,59684.0,60541.0,63500.0,56930.0,51279.0,47581.0,46125.0,42918.0,39645.0,41176.0,33620.0,37551.0,43908.0,42992.0,40273.0,44159.0,Distillate Fuel Oil
6123,NH,HLTCB,2040.0,1880.0,2167.0,2017.0,2345.0,2517.0,2099.0,2324.0,2736.0,2980.0,3133.0,3461.0,4297.0,4323.0,4322.0,5327.0,5997.0,6893.0,6676.0,5088.0,4755.0,4484.0,4819.0,4887.0,4507.0,5859.0,6290.0,7701.0,7844.0,9321.0,7992.0,6266.0,6674.0,8140.0,8387.0,8660.0,9355.0,8273.0,9273.0,9166.0,10373.0,9255.0,8913.0,11952.0,10956.0,10938.0,11322.0,12532.0,14770.0,13857.0,12060.0,13650.0,15059.0,16297.0,20211.0,18451.0,16264.0,15404.0,HGL
6128,NH,HYTCB,14775.0,12664.0,14336.0,13516.0,12053.0,11003.0,12781.0,12543.0,12527.0,15036.0,13006.0,11455.0,13178.0,16759.0,15298.0,13013.0,15718.0,14652.0,11718.0,12544.0,10666.0,14231.0,13064.0,14234.0,13105.0,11811.0,13157.0,10955.0,11591.0,13987.0,19567.0,16544.0,14413.0,14542.0,15075.0,14126.0,19845.0,16561.0,16282.0,14432.0,14559.0,10236.0,11607.0,13479.0,13179.0,17987.0,15165.0,12506.0,16094.0,16402.0,14415.0,15592.0,11869.0,13617.0,13137.0,11837.0,10574.0,13022.0,Hydroelectric Power
6135,NH,JFTCB,6161.0,6259.0,6737.0,6922.0,7107.0,5876.0,6152.0,6877.0,7781.0,6675.0,5652.0,5821.0,5687.0,5164.0,5205.0,4923.0,4709.0,4943.0,4525.0,4173.0,4184.0,3146.0,3425.0,3087.0,4473.0,2814.0,3345.0,3493.0,3940.0,4136.0,3553.0,2596.0,2105.0,2158.0,1920.0,1885.0,2043.0,2314.0,3456.0,4647.0,5539.0,4990.0,4760.0,5342.0,5128.0,2564.0,919.0,860.0,862.0,1919.0,3341.0,3536.0,2063.0,1941.0,2081.0,1978.0,2462.0,3272.0,Jet Fuel
6158,NH,MMTCB,25948.0,26233.0,27221.0,28224.0,28996.0,30324.0,32520.0,34059.0,37326.0,39569.0,42664.0,45055.0,47446.0,48945.0,48422.0,49237.0,52095.0,54171.0,55321.0,51412.0,49286.0,48621.0,48071.0,49403.0,52715.0,54314.0,58467.0,62226.0,64719.0,64531.0,61868.0,63744.0,63617.0,65182.0,66798.0,70230.0,72634.0,76338.0,78493.0,81457.0,82967.0,83745.0,87017.0,87791.0,88717.0,86603.0,86951.0,87475.0,85141.0,83023.0,80706.0,78646.0,77715.0,78910.0,78692.0,79872.0,80178.0,80448.0,Motor Gas excl Ethanol
6168,NH,NNTCB,2952.0,3124.0,3431.0,3607.0,3817.0,4133.0,4197.0,4522.0,4208.0,5826.0,6796.0,7658.0,8015.0,8120.0,8391.0,7707.0,7919.0,7617.0,8204.0,8699.0,8874.0,9709.0,9686.0,9522.0,10116.0,10393.0,10197.0,11840.0,12830.0,13606.0,14265.0,14098.0,16907.0,16932.0,19813.0,20046.0,19295.0,21146.0,19233.0,20383.0,26207.0,24757.0,26077.0,56415.0,63829.0,72934.0,64644.0,64856.0,74025.0,62049.0,62612.0,72778.0,74336.0,55649.0,58785.0,70742.0,59638.0,53748.0,Natural Gas
6170,NH,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43182.0,71164.0,82393.0,95028.0,64842.0,88042.0,103399.0,83736.0,87988.0,90667.0,82617.0,90778.0,97054.0,96677.0,106132.0,98682.0,98067.0,112902.0,97729.0,92214.0,114032.0,87508.0,85814.0,114173.0,106350.0,99186.0,112551.0,104493.0,Nuclear Electric Power
6175,NH,P1TCB,8696.0,8408.0,8813.0,9285.0,8842.0,7948.0,8186.0,6802.0,8237.0,7700.0,8976.0,9370.0,9596.0,9291.0,8548.0,7056.0,8275.0,7543.0,7598.0,6355.0,5695.0,4742.0,4869.0,4942.0,10547.0,11834.0,6902.0,8931.0,6810.0,9123.0,10558.0,6902.0,7567.0,5158.0,5206.0,5358.0,8050.0,7345.0,7346.0,5982.0,6406.0,4948.0,5423.0,9488.0,9887.0,11593.0,8055.0,7846.0,8288.0,6504.0,6927.0,6265.0,5989.0,6022.0,6293.0,6117.0,5335.0,8339.0,Other Petroleum
6201,NH,RETCB,25629.0,23327.0,25119.0,24450.0,23707.0,22019.0,24343.0,24089.0,25155.0,27816.0,25321.0,24733.0,26131.0,30671.0,28694.0,25853.0,31050.0,31271.0,31004.0,33548.0,32382.0,36078.0,33759.0,38209.0,35004.0,33807.0,38742.0,34985.0,36549.0,40566.0,46824.0,40894.0,42211.0,42448.0,40356.0,39480.0,47633.0,42282.0,40585.0,38906.0,38620.0,30186.0,28896.0,29849.0,34923.0,42472.0,35986.0,38386.0,43589.0,49860.0,51172.0,51907.0,50169.0,58588.0,61267.0,67048.0,61970.0,65362.0,Total Renewables
6206,NH,RFTCB,13799.0,13015.0,15396.0,15401.0,15882.0,15187.0,24088.0,22223.0,18122.0,28606.0,34703.0,38264.0,37266.0,33720.0,27324.0,28989.0,37470.0,36349.0,35030.0,36348.0,35787.0,30925.0,24124.0,24163.0,31417.0,21641.0,44526.0,34574.0,39929.0,38831.0,32910.0,25138.0,23552.0,25659.0,26232.0,20717.0,18174.0,19582.0,20992.0,21040.0,8958.0,9407.0,10771.0,25105.0,27293.0,21792.0,9269.0,8727.0,5808.0,5997.0,3732.0,2965.0,1657.0,1966.0,1888.0,2060.0,1457.0,1527.0,Residual Fueal
6269,NJ,BMTCB,20034.0,20550.0,20961.0,23232.0,23744.0,24019.0,24940.0,25799.0,28234.0,29310.0,30134.0,29857.0,31808.0,33746.0,36040.0,33783.0,37637.0,40254.0,43459.0,46034.0,51317.0,56838.0,51533.0,62702.0,51387.0,52233.0,44524.0,41813.0,44113.0,36987.0,25351.0,35277.0,37870.0,36360.0,41040.0,43525.0,41255.0,39426.0,38682.0,39614.0,40203.0,29127.0,27595.0,25056.0,25644.0,27149.0,45004.0,49851.0,47098.0,61935.0,68411.0,65397.0,62377.0,66412.0,68637.0,57618.0,58258.0,56073.0,Biomass
6281,NJ,CLTCB,168775.0,193959.0,195944.0,193035.0,206555.0,236647.0,236575.0,198642.0,188734.0,141206.0,123291.0,91498.0,31985.0,66132.0,82477.0,60498.0,70596.0,71011.0,60820.0,59195.0,68692.0,75464.0,78375.0,91632.0,84013.0,103310.0,77882.0,90538.0,81127.0,94831.0,80800.0,61891.0,62741.0,63133.0,65071.0,79902.0,86606.0,99889.0,86235.0,88984.0,114734.0,112207.0,104849.0,106857.0,112707.0,125332.0,116093.0,111799.0,97671.0,59563.0,71961.0,49592.0,25589.0,25910.0,30731.0,22925.0,17455.0,16488.0,Coal
6289,NJ,DFTCB,268249.0,276409.0,286016.0,301051.0,303750.0,312286.0,329220.0,340333.0,352186.0,365051.0,369252.0,376010.0,418723.0,436590.0,398198.0,347346.0,356018.0,345434.0,330232.0,295255.0,307873.0,295094.0,264916.0,228961.0,259150.0,254828.0,282840.0,281901.0,295699.0,280396.0,227168.0,214817.0,217465.0,206172.0,229902.0,198343.0,205856.0,205278.0,198964.0,212094.0,215502.0,224681.0,209120.0,230147.0,234567.0,231641.0,212689.0,229318.0,206324.0,170333.0,172914.0,190814.0,163605.0,165764.0,180319.0,171862.0,175949.0,158693.0,Distillate Fuel Oil
6325,NJ,HLTCB,12207.0,12183.0,13624.0,15032.0,17452.0,16203.0,17948.0,18688.0,21339.0,24076.0,24827.0,25052.0,29049.0,29422.0,28285.0,26275.0,27510.0,28074.0,28680.0,28307.0,26329.0,22191.0,21993.0,22086.0,30277.0,25078.0,22763.0,27573.0,26760.0,22930.0,15255.0,21393.0,23424.0,13460.0,13921.0,14777.0,13930.0,15405.0,13649.0,26924.0,24245.0,27140.0,26656.0,13228.0,11297.0,9021.0,7373.0,10247.0,9253.0,8393.0,27566.0,27731.0,23184.0,23881.0,24642.0,23707.0,23385.0,23053.0,HGL
6330,NJ,HYTCB,480.0,199.0,238.0,165.0,203.0,-326.0,-1369.0,-2103.0,-3555.0,-3957.0,-4228.0,-3236.0,-2254.0,-3457.0,-2944.0,-2834.0,-2546.0,-1744.0,-1797.0,-2933.0,-2934.0,-2413.0,-2321.0,-2394.0,-2570.0,-2550.0,-2989.0,-3220.0,-2257.0,-2542.0,326.0,225.0,231.0,196.0,156.0,113.0,197.0,188.0,211.0,177.0,143.0,186.0,122.0,394.0,376.0,311.0,351.0,207.0,254.0,313.0,177.0,237.0,102.0,174.0,164.0,89.0,88.0,126.0,Hydroelectric Power
6337,NJ,JFTCB,11465.0,11789.0,16622.0,19654.0,21899.0,29381.0,35115.0,42230.0,50551.0,40299.0,37500.0,37516.0,47813.0,45734.0,39612.0,35095.0,38070.0,47306.0,44046.0,47721.0,49300.0,102199.0,193274.0,209812.0,239866.0,248558.0,221836.0,245222.0,231054.0,249930.0,262604.0,246995.0,261182.0,272762.0,274198.0,283835.0,243820.0,219736.0,210376.0,206063.0,208548.0,192506.0,164052.0,146857.0,141963.0,180501.0,191224.0,207150.0,200045.0,195164.0,227196.0,253433.0,179233.0,204581.0,223886.0,220632.0,187233.0,163303.0,Jet Fuel
6360,NJ,MMTCB,255855.0,258314.0,264481.0,274279.0,275154.0,289699.0,294565.0,301396.0,319483.0,328033.0,347911.0,358823.0,389005.0,398337.0,396664.0,407721.0,417449.0,407289.0,423411.0,397339.0,382105.0,380205.0,385222.0,407893.0,405832.0,396100.0,423876.0,427193.0,425918.0,427619.0,411536.0,418686.0,402555.0,367514.0,424902.0,427406.0,447522.0,461497.0,476531.0,476808.0,491920.0,488620.0,500727.0,510917.0,538752.0,525917.0,511155.0,513083.0,502184.0,481212.0,469790.0,461503.0,451707.0,452248.0,454242.0,458428.0,469290.0,447399.0,Motor Gas excl Ethanol
6370,NJ,NNTCB,144132.0,159189.0,180307.0,197097.0,209714.0,219196.0,236816.0,261542.0,278430.0,316113.0,331247.0,335264.0,329642.0,309709.0,282201.0,251669.0,332467.0,255522.0,236852.0,269934.0,341149.0,391491.0,377216.0,407751.0,419435.0,375320.0,350584.0,418223.0,409818.0,468254.0,447829.0,495053.0,625894.0,651646.0,706021.0,713123.0,718698.0,735341.0,696034.0,737575.0,617898.0,573040.0,617094.0,635689.0,644467.0,625429.0,566724.0,640236.0,634694.0,638324.0,671005.0,677521.0,670827.0,711999.0,805145.0,778866.0,793928.0,734132.0,Natural Gas
6372,NJ,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,37917.0,41455.0,47008.0,39087.0,41000.0,34645.0,42587.0,74941.0,89372.0,71918.0,83192.0,128776.0,155455.0,69006.0,60825.0,188752.0,156254.0,237006.0,253285.0,243746.0,251538.0,260072.0,226122.0,261888.0,231296.0,176576.0,115826.0,145951.0,284643.0,302746.0,298041.0,318190.0,322299.0,309629.0,282407.0,327604.0,339846.0,335757.0,336500.0,359036.0,342526.0,351658.0,346962.0,348784.0,329533.0,347851.0,312569.0,355948.0,Nuclear Electric Power
